O*NET-SOC Code,Element ID,Element Name,Data Value,Standard Error,Lower CI Bound,Upper CI Bound,Not Relevant,Date
53-3032,2.B.2.i,Complex Problem Solving,2.88,0.13,2.63,3.12,n/a,07/2014
53-3032,2.B.3.a,Operations Analysis,1.88,0.13,1.63,2.12,n/a,07/2014
53-3032,2.B.3.b,Technology Design,1.62,0.18,1.27,1.98,n/a,07/2014
53-3032,2.B.3.c,Equipment Selection,2.25,0.16,1.93,2.57,n/a,07/2014
53-3032,2.B.3.d,Installation,1.62,0.18,1.27,1.98,n/a,07/2014
53-3032,2.B.3.e,Programming,1.12,0.13,1.00,1.37,n/a,07/2014
53-3032,2.B.3.g,Operation Monitoring,3.75,0.16,3.43,4.07,n/a,07/2014
53-3032,2.B.3.h,Operation and Control,3.88,0.13,3.63,4.12,n/a,07/2014
53-3032,2.B.3.j,Equipment Maintenance,2.88,0.13,2.63,3.12,n/a,07/2014
53-3032,2.B.3.k,Troubleshooting,3.0,0.00,3.00,3.00,n/a,07/2014
53-3032,2.B.3.l,Repairing,2.88,0.13,2.63,3.12,n/a,07/2014
53-3032,2.B.3.m,Quality Control Analysis,2.62,0.18,2.27,2.98,n/a,07/2014
53-3032,2.B.4.e,Judgment and Decision Making,2.88,0.13,2.63,3.12,n/a,07/2014
53-3032,2.B.4.g,Systems Analysis,2.0,0.00,2.00,2.00,n/a,07/2014
53-3032,2.B.4.h,Systems Evaluation,2.12,0.13,1.88,2.37,n/a,07/2014
53-3032,2.B.5.a,Time Management,3.12,0.13,2.88,3.37,n/a,07/2014
53-3032,2.B.5.b,Management of Financial Resources,2.0,0.00,2.00,2.00,n/a,07/2014
53-3032,2.B.5.c,Management of Material Resources,2.0,0.00,2.00,2.00,n/a,07/2014
53-3032,2.B.5.d,Management of Personnel Resources,2.12,0.13,1.88,2.37,n/a,07/2014
53-3033,2.A.1.a,Reading Comprehension,3.0,0.00,3.00,3.00,n/a,07/2014
53-3033,2.A.1.b,Active Listening,3.12,0.23,2.68,3.57,n/a,07/2014
53-3033,2.A.1.c,Writing,2.88,0.13,2.63,3.12,n/a,07/2014
53-3033,2.A.1.d,Speaking,3.12,0.13,2.88,3.37,n/a,07/2014
53-3033,2.A.1.e,Mathematics,2.5,0.19,2.13,2.87,n/a,07/2014
53-3033,2.A.1.f,Science,1.12,0.13,1.00,1.37,n/a,07/2014
53-3033,2.A.2.a,Critical Thinking,2.88,0.13,2.63,3.12,n/a,07/2014
53-3033,2.A.2.b,Active Learning,2.12,0.13,1.88,2.37,n/a,07/2014
53-3033,2.A.2.c,Learning Strategies,1.88,0.13,1.63,2.12,n/a,07/2014
53-3033,2.A.2.d,Monitoring,3.0,0.00,3.00,3.00,n/a,07/2014
53-3033,2.B.1.a,Social Perceptiveness,2.88,0.13,2.63,3.12,n/a,07/2014
53-3033,2.B.1.b,Coordination,2.5,0.27,1.98,3.02,n/a,07/2014
53-3033,2.B.1.c,Persuasion,2.12,0.13,1.88,2.37,n/a,07/2014
53-3033,2.B.1.d,Negotiation,1.88,0.13,1.63,2.12,n/a,07/2014
53-3033,2.B.1.e,Instructing,1.88,0.13,1.63,2.12,n/a,07/2014
53-3033,2.B.1.f,Service Orientation,2.88,0.13,2.63,3.12,n/a,07/2014
53-3033,2.B.2.i,Complex Problem Solving,2.62,0.18,2.27,2.98,n/a,07/2014
53-3033,2.B.3.a,Operations Analysis,1.75,0.16,1.43,2.07,n/a,07/2014
53-3033,2.B.3.b,Technology Design,1.38,0.18,1.02,1.73,n/a,07/2014
53-3033,2.B.3.c,Equipment Selection,1.75,0.16,1.43,2.07,n/a,07/2014
53-3033,2.B.3.d,Installation,1.0,0.00,1.00,1.00,n/a,07/2014
53-3033,2.B.3.e,Programming,1.0,0.00,1.00,1.00,n/a,07/2014
53-3033,2.B.3.g,Operation Monitoring,2.88,0.23,2.43,3.32,n/a,07/2014
53-3033,2.B.3.h,Operation and Control,3.25,0.16,2.93,3.57,n/a,07/2014
53-3033,2.B.3.j,Equipment Maintenance,2.38,0.26,1.86,2.89,n/a,07/2014
53-3033,2.B.3.k,Troubleshooting,2.25,0.16,1.93,2.57,n/a,07/2014
53-3033,2.B.3.l,Repairing,2.25,0.25,1.76,2.74,n/a,07/2014
53-3033,2.B.3.m,Quality Control Analysis,2.38,0.18,2.02,2.73,n/a,07/2014
53-3033,2.B.4.e,Judgment and Decision Making,2.88,0.13,2.63,3.12,n/a,07/2014
53-3033,2.B.4.g,Systems Analysis,2.0,0.00,2.00,2.00,n/a,07/2014
53-3033,2.B.4.h,Systems Evaluation,2.0,0.00,2.00,2.00,n/a,07/2014
53-3033,2.B.5.a,Time Management,3.0,0.00,3.00,3.00,n/a,07/2014
53-3033,2.B.5.b,Management of Financial Resources,1.75,0.16,1.43,2.07,n/a,07/2014
53-3033,2.B.5.c,Management of Material Resources,1.88,0.13,1.63,2.12,n/a,07/2014
53-3033,2.B.5.d,Management of Personnel Resources,1.88,0.13,1.63,2.12,n/a,07/2014
53-3041,2.A.1.a,Reading Comprehension,2.62,0.18,2.27,2.98,n/a,06/2010
53-3041,2.A.1.b,Active Listening,3.5,0.19,3.13,3.87,n/a,06/2010
53-3041,2.A.1.c,Writing,2.75,0.16,2.43,3.07,n/a,06/2010
53-3041,2.A.1.d,Speaking,3.12,0.23,2.68,3.57,n/a,06/2010
53-3041,2.A.1.e,Mathematics,2.62,0.18,2.27,2.98,n/a,06/2010
53-3041,2.A.1.f,Science,1.0,0.00,1.00,1.00,n/a,06/2010
53-3041,2.A.2.a,Critical Thinking,2.88,0.13,2.63,3.12,n/a,06/2010
53-3041,2.A.2.b,Active Learning,2.75,0.16,2.43,3.07,n/a,06/2010
53-3041,2.A.2.c,Learning Strategies,2.38,0.18,2.02,2.73,n/a,06/2010
53-3041,2.A.2.d,Monitoring,2.88,0.13,2.63,3.12,n/a,06/2010
53-3041,2.B.1.a,Social Perceptiveness,3.0,0.00,3.00,3.00,n/a,06/2010
53-3041,2.B.1.b,Coordination,2.62,0.18,2.27,2.98,n/a,06/2010
53-3041,2.B.1.c,Persuasion,2.5,0.27,1.98,3.02,n/a,06/2010
53-3041,2.B.1.d,Negotiation,2.5,0.27,1.98,3.02,n/a,06/2010
53-3041,2.B.1.e,Instructing,2.38,0.26,1.86,2.89,n/a,06/2010
53-3041,2.B.1.f,Service Orientation,3.25,0.16,2.93,3.57,n/a,06/2010
53-3041,2.B.2.i,Complex Problem Solving,2.5,0.19,2.13,2.87,n/a,06/2010
53-3041,2.B.3.a,Operations Analysis,1.0,0.00,1.00,1.00,n/a,06/2010
53-3041,2.B.3.b,Technology Design,1.38,0.18,1.02,1.73,n/a,06/2010
53-3041,2.B.3.c,Equipment Selection,1.0,0.00,1.00,1.00,n/a,06/2010
53-3041,2.B.3.d,Installation,1.0,0.00,1.00,1.00,n/a,06/2010
53-3041,2.B.3.e,Programming,1.0,0.00,1.00,1.00,n/a,06/2010
53-3041,2.B.3.g,Operation Monitoring,2.88,0.13,2.63,3.12,n/a,06/2010
53-3041,2.B.3.h,Operation and Control,3.12,0.23,2.68,3.57,n/a,06/2010
53-3041,2.B.3.j,Equipment Maintenance,1.5,0.33,1.00,2.14,n/a,06/2010
53-3041,2.B.3.k,Troubleshooting,2.0,0.27,1.48,2.52,n/a,06/2010
53-3041,2.B.3.l,Repairing,1.62,0.26,1.11,2.14,n/a,06/2010
53-3041,2.B.3.m,Quality Control Analysis,2.0,0.27,1.48,2.52,n/a,06/2010
53-3041,2.B.4.e,Judgment and Decision Making,2.75,0.16,2.43,3.07,n/a,06/2010
53-3041,2.B.4.g,Systems Analysis,2.12,0.13,1.88,2.37,n/a,06/2010
53-3041,2.B.4.h,Systems Evaluation,2.25,0.16,1.93,2.57,n/a,06/2010
53-3041,2.B.5.a,Time Management,3.0,0.19,2.63,3.37,n/a,06/2010
53-3041,2.B.5.b,Management of Financial Resources,2.0,0.38,1.26,2.74,n/a,06/2010
53-3041,2.B.5.c,Management of Material Resources,1.88,0.23,1.43,2.32,n/a,06/2010
53-3041,2.B.5.d,Management of Personnel Resources,2.12,0.30,1.55,2.70,n/a,06/2010
53-4011,2.A.1.a,Reading Comprehension,3.38,0.18,3.02,3.73,n/a,07/2015
53-4011,2.A.1.b,Active Listening,3.75,0.16,3.43,4.07,n/a,07/2015
53-4011,2.A.1.c,Writing,3.0,0.19,2.63,3.37,n/a,07/2015
53-4011,2.A.1.d,Speaking,3.62,0.18,3.27,3.98,n/a,07/2015
53-4011,2.A.1.e,Mathematics,2.5,0.19,2.13,2.87,n/a,07/2015
53-4011,2.A.1.f,Science,1.38,0.18,1.02,1.73,n/a,07/2015
53-4011,2.A.2.a,Critical Thinking,3.62,0.18,3.27,3.98,n/a,07/2015
53-4011,2.A.2.b,Active Learning,3.12,0.13,2.88,3.37,n/a,07/2015
53-4011,2.A.2.c,Learning Strategies,2.88,0.13,2.63,3.12,n/a,07/2015
53-4011,2.A.2.d,Monitoring,3.62,0.18,3.27,3.98,n/a,07/2015
53-4011,2.B.1.a,Social Perceptiveness,2.75,0.16,2.43,3.07,n/a,07/2015
53-4011,2.B.1.b,Coordination,3.0,0.00,3.00,3.00,n/a,07/2015
53-4011,2.B.1.c,Persuasion,2.0,0.19,1.63,2.37,n/a,07/2015
53-4011,2.B.1.d,Negotiation,2.0,0.19,1.63,2.37,n/a,07/2015
53-4011,2.B.1.e,Instructing,2.38,0.18,2.02,2.73,n/a,07/2015
53-4011,2.B.1.f,Service Orientation,2.38,0.26,1.86,2.89,n/a,07/2015
53-4011,2.B.2.i,Complex Problem Solving,3.12,0.13,2.88,3.37,n/a,07/2015
53-4011,2.B.3.a,Operations Analysis,1.75,0.16,1.43,2.07,n/a,07/2015
53-4011,2.B.3.b,Technology Design,1.25,0.16,1.00,1.57,n/a,07/2015
53-4011,2.B.3.c,Equipment Selection,1.5,0.19,1.13,1.87,n/a,07/2015
53-4011,2.B.3.d,Installation,1.0,0.00,1.00,1.00,n/a,07/2015
53-4011,2.B.3.e,Programming,1.0,0.00,1.00,1.00,n/a,07/2015
53-4011,2.B.3.g,Operation Monitoring,4.0,0.00,4.00,4.00,n/a,07/2015
53-4011,2.B.3.h,Operation and Control,4.12,0.13,3.88,4.37,n/a,07/2015
53-4011,2.B.3.j,Equipment Maintenance,2.12,0.13,1.88,2.37,n/a,07/2015
53-4011,2.B.3.k,Troubleshooting,2.75,0.16,2.43,3.07,n/a,07/2015
53-4011,2.B.3.l,Repairing,1.88,0.23,1.43,2.32,n/a,07/2015
53-4011,2.B.3.m,Quality Control Analysis,2.88,0.13,2.63,3.12,n/a,07/2015
53-4011,2.B.4.e,Judgment and Decision Making,3.38,0.18,3.02,3.73,n/a,07/2015
53-4011,2.B.4.g,Systems Analysis,2.25,0.16,1.93,2.57,n/a,07/2015
53-4011,2.B.4.h,Systems Evaluation,2.12,0.13,1.88,2.37,n/a,07/2015
53-4011,2.B.5.a,Time Management,3.12,0.13,2.88,3.37,n/a,07/2015
53-4011,2.B.5.b,Management of Financial Resources,1.62,0.18,1.27,1.98,n/a,07/2015
53-4011,2.B.5.c,Management of Material Resources,1.75,0.16,1.43,2.07,n/a,07/2015
53-4011,2.B.5.d,Management of Personnel Resources,2.5,0.19,2.13,2.87,n/a,07/2015
53-4012,2.A.1.a,Reading Comprehension,2.75,0.25,2.26,3.24,n/a,06/2010
53-4012,2.A.1.b,Active Listening,3.25,0.25,2.76,3.74,n/a,06/2010
53-4012,2.A.1.c,Writing,2.62,0.18,2.27,2.98,n/a,06/2010
53-4012,2.A.1.d,Speaking,3.0,0.00,3.00,3.00,n/a,06/2010
53-4012,2.A.1.e,Mathematics,2.12,0.23,1.68,2.57,n/a,06/2010
53-4012,2.A.1.f,Science,1.25,0.16,1.00,1.57,n/a,06/2010
53-4012,2.A.2.a,Critical Thinking,3.25,0.16,2.93,3.57,n/a,06/2010
53-4012,2.A.2.b,Active Learning,2.5,0.27,1.98,3.02,n/a,06/2010
53-4012,2.A.2.c,Learning Strategies,2.5,0.27,1.98,3.02,n/a,06/2010
53-4012,2.A.2.d,Monitoring,3.62,0.18,3.27,3.98,n/a,06/2010
53-4012,2.B.1.a,Social Perceptiveness,2.88,0.23,2.43,3.32,n/a,06/2010
53-4012,2.B.1.b,Coordination,2.88,0.13,2.63,3.12,n/a,06/2010
53-4012,2.B.1.c,Persuasion,2.12,0.23,1.68,2.57,n/a,06/2010
53-4012,2.B.1.d,Negotiation,2.12,0.23,1.68,2.57,n/a,06/2010
53-4012,2.B.1.e,Instructing,2.25,0.25,1.76,2.74,n/a,06/2010
53-4012,2.B.1.f,Service Orientation,2.5,0.33,1.86,3.14,n/a,06/2010
53-4012,2.B.2.i,Complex Problem Solving,3.0,0.19,2.63,3.37,n/a,06/2010
53-4012,2.B.3.a,Operations Analysis,1.25,0.16,1.00,1.57,n/a,06/2010
53-4012,2.B.3.b,Technology Design,1.0,0.00,1.00,1.00,n/a,06/2010
53-4012,2.B.3.c,Equipment Selection,2.0,0.27,1.48,2.52,n/a,06/2010
53-4012,2.B.3.d,Installation,1.0,0.00,1.00,1.00,n/a,06/2010
53-4012,2.B.3.e,Programming,1.0,0.00,1.00,1.00,n/a,06/2010
53-4012,2.B.3.g,Operation Monitoring,4.0,0.19,3.63,4.37,n/a,06/2010
53-4012,2.B.3.h,Operation and Control,3.62,0.18,3.27,3.98,n/a,06/2010
53-4012,2.B.3.j,Equipment Maintenance,2.5,0.33,1.86,3.14,n/a,06/2010
53-4012,2.B.3.k,Troubleshooting,2.75,0.25,2.26,3.24,n/a,06/2010
53-4012,2.B.3.l,Repairing,2.25,0.25,1.76,2.74,n/a,06/2010
53-4012,2.B.3.m,Quality Control Analysis,2.75,0.16,2.43,3.07,n/a,06/2010
53-4012,2.B.4.e,Judgment and Decision Making,3.12,0.13,2.88,3.37,n/a,06/2010
53-4012,2.B.4.g,Systems Analysis,1.88,0.23,1.43,2.32,n/a,06/2010
53-4012,2.B.4.h,Systems Evaluation,2.0,0.33,1.36,2.64,n/a,06/2010
53-4012,2.B.5.a,Time Management,3.12,0.13,2.88,3.37,n/a,06/2010
53-4012,2.B.5.b,Management of Financial Resources,1.38,0.18,1.02,1.73,n/a,06/2010
53-4012,2.B.5.c,Management of Material Resources,1.62,0.26,1.11,2.14,n/a,06/2010
53-4012,2.B.5.d,Management of Personnel Resources,2.0,0.27,1.48,2.52,n/a,06/2010
53-4013,2.A.1.a,Reading Comprehension,3.25,0.16,2.93,3.57,n/a,06/2010
53-4013,2.A.1.b,Active Listening,3.5,0.27,2.98,4.02,n/a,06/2010
53-4013,2.A.1.c,Writing,2.62,0.18,2.27,2.98,n/a,06/2010
53-4013,2.A.1.d,Speaking,3.5,0.19,3.13,3.87,n/a,06/2010
53-4013,2.A.1.e,Mathematics,2.25,0.16,1.93,2.57,n/a,06/2010
53-4013,2.A.1.f,Science,1.12,0.13,1.00,1.37,n/a,06/2010
53-4013,2.A.2.a,Critical Thinking,3.38,0.18,3.02,3.73,n/a,06/2010
53-4013,2.A.2.b,Active Learning,2.88,0.13,2.63,3.12,n/a,06/2010
53-4013,2.A.2.c,Learning Strategies,2.75,0.16,2.43,3.07,n/a,06/2010
53-4013,2.A.2.d,Monitoring,3.5,0.19,3.13,3.87,n/a,06/2010
53-4013,2.B.1.a,Social Perceptiveness,2.88,0.13,2.63,3.12,n/a,06/2010
53-4013,2.B.1.b,Coordination,3.12,0.13,2.88,3.37,n/a,06/2010
53-4013,2.B.1.c,Persuasion,2.62,0.26,2.11,3.14,n/a,06/2010
53-4013,2.B.1.d,Negotiation,2.25,0.25,1.76,2.74,n/a,06/2010
53-4013,2.B.1.e,Instructing,2.88,0.23,2.43,3.32,n/a,06/2010
53-4013,2.B.1.f,Service Orientation,2.88,0.13,2.63,3.12,n/a,06/2010
53-4013,2.B.2.i,Complex Problem Solving,3.5,0.19,3.13,3.87,n/a,06/2010
53-4013,2.B.3.a,Operations Analysis,1.25,0.16,1.00,1.57,n/a,06/2010
53-4013,2.B.3.b,Technology Design,1.38,0.18,1.02,1.73,n/a,06/2010
53-4013,2.B.3.c,Equipment Selection,2.5,0.19,2.13,2.87,n/a,06/2010
53-4013,2.B.3.d,Installation,1.5,0.27,1.00,2.02,n/a,06/2010
53-4013,2.B.3.e,Programming,1.0,0.00,1.00,1.00,n/a,06/2010
53-4013,2.B.3.g,Operation Monitoring,3.88,0.30,3.30,4.45,n/a,06/2010
53-4013,2.B.3.h,Operation and Control,3.88,0.30,3.30,4.45,n/a,06/2010
53-4013,2.B.3.j,Equipment Maintenance,2.5,0.27,1.98,3.02,n/a,06/2010
53-4013,2.B.3.k,Troubleshooting,3.12,0.35,2.44,3.81,n/a,06/2010
53-4013,2.B.3.l,Repairing,2.75,0.16,2.43,3.07,n/a,06/2010
53-4013,2.B.3.m,Quality Control Analysis,3.5,0.33,2.86,4.14,n/a,06/2010
53-4013,2.B.4.e,Judgment and Decision Making,3.25,0.16,2.93,3.57,n/a,06/2010
53-4013,2.B.4.g,Systems Analysis,2.5,0.27,1.98,3.02,n/a,06/2010
53-4013,2.B.4.h,Systems Evaluation,2.5,0.27,1.98,3.02,n/a,06/2010
53-4013,2.B.5.a,Time Management,3.25,0.16,2.93,3.57,n/a,06/2010
53-4013,2.B.5.b,Management of Financial Resources,1.62,0.18,1.27,1.98,n/a,06/2010
53-4013,2.B.5.c,Management of Material Resources,1.88,0.23,1.43,2.32,n/a,06/2010
53-4013,2.B.5.d,Management of Personnel Resources,3.0,0.00,3.00,3.00,n/a,06/2010
53-4021,2.A.1.a,Reading Comprehension,3.25,0.25,2.76,3.74,n/a,06/2010
53-4021,2.A.1.b,Active Listening,3.38,0.18,3.02,3.73,n/a,06/2010
53-4021,2.A.1.c,Writing,2.75,0.25,2.26,3.24,n/a,06/2010
53-4021,2.A.1.d,Speaking,3.0,0.19,2.63,3.37,n/a,06/2010
53-4021,2.A.1.e,Mathematics,2.38,0.18,2.02,2.73,n/a,06/2010
53-4021,2.A.1.f,Science,1.12,0.13,1.00,1.37,n/a,06/2010
53-4021,2.A.2.a,Critical Thinking,3.12,0.13,2.88,3.37,n/a,06/2010
53-4021,2.A.2.b,Active Learning,2.5,0.19,2.13,2.87,n/a,06/2010
53-4021,2.A.2.c,Learning Strategies,2.5,0.19,2.13,2.87,n/a,06/2010
53-4021,2.A.2.d,Monitoring,3.25,0.16,2.93,3.57,n/a,06/2010
53-4021,2.B.1.a,Social Perceptiveness,2.75,0.16,2.43,3.07,n/a,06/2010
53-4021,2.B.1.b,Coordination,2.75,0.16,2.43,3.07,n/a,06/2010
53-4021,2.B.1.c,Persuasion,2.12,0.23,1.68,2.57,n/a,06/2010
53-4021,2.B.1.d,Negotiation,2.12,0.23,1.68,2.57,n/a,06/2010
53-4021,2.B.1.e,Instructing,2.62,0.18,2.27,2.98,n/a,06/2010
53-4021,2.B.1.f,Service Orientation,2.5,0.19,2.13,2.87,n/a,06/2010
53-4021,2.B.2.i,Complex Problem Solving,2.88,0.13,2.63,3.12,n/a,06/2010
53-4021,2.B.3.a,Operations Analysis,1.38,0.18,1.02,1.73,n/a,06/2010
53-4021,2.B.3.b,Technology Design,1.75,0.25,1.26,2.24,n/a,06/2010
53-4021,2.B.3.c,Equipment Selection,1.62,0.18,1.27,1.98,n/a,06/2010
53-4021,2.B.3.d,Installation,1.12,0.13,1.00,1.37,n/a,06/2010
53-4021,2.B.3.e,Programming,1.0,0.00,1.00,1.00,n/a,06/2010
53-4021,2.B.3.g,Operation Monitoring,3.25,0.16,2.93,3.57,n/a,06/2010
53-4021,2.B.3.h,Operation and Control,3.12,0.13,2.88,3.37,n/a,06/2010
53-4021,2.B.3.j,Equipment Maintenance,1.88,0.30,1.30,2.45,n/a,06/2010
53-4021,2.B.3.k,Troubleshooting,2.88,0.23,2.43,3.32,n/a,06/2010
53-4021,2.B.3.l,Repairing,1.88,0.23,1.43,2.32,n/a,06/2010
53-4021,2.B.3.m,Quality Control Analysis,2.88,0.13,2.63,3.12,n/a,06/2010
53-4021,2.B.4.e,Judgment and Decision Making,3.0,0.00,3.00,3.00,n/a,06/2010
53-4021,2.B.4.g,Systems Analysis,2.12,0.23,1.68,2.57,n/a,06/2010
53-4021,2.B.4.h,Systems Evaluation,2.25,0.25,1.76,2.74,n/a,06/2010
53-4021,2.B.5.a,Time Management,3.0,0.00,3.00,3.00,n/a,06/2010
53-4021,2.B.5.b,Management of Financial Resources,1.75,0.25,1.26,2.24,n/a,06/2010
53-4021,2.B.5.c,Management of Material Resources,2.12,0.23,1.68,2.57,n/a,06/2010
53-4021,2.B.5.d,Management of Personnel Resources,2.62,0.18,2.27,2.98,n/a,06/2010
53-4031,2.A.1.a,Reading Comprehension,3.12,0.13,2.88,3.37,n/a,07/2013
53-4031,2.A.1.b,Active Listening,3.5,0.19,3.13,3.87,n/a,07/2013
53-4031,2.A.1.c,Writing,3.0,0.19,2.63,3.37,n/a,07/2013
53-4031,2.A.1.d,Speaking,3.75,0.16,3.43,4.07,n/a,07/2013
53-4031,2.A.1.e,Mathematics,2.25,0.16,1.93,2.57,n/a,07/2013
53-4031,2.A.1.f,Science,1.5,0.19,1.13,1.87,n/a,07/2013
53-4031,2.A.2.a,Critical Thinking,3.62,0.18,3.27,3.98,n/a,07/2013
53-4031,2.A.2.b,Active Learning,3.0,0.00,3.00,3.00,n/a,07/2013
53-4031,2.A.2.c,Learning Strategies,2.75,0.16,2.43,3.07,n/a,07/2013
53-4031,2.A.2.d,Monitoring,3.75,0.16,3.43,4.07,n/a,07/2013
53-4031,2.B.1.a,Social Perceptiveness,2.88,0.13,2.63,3.12,n/a,07/2013
53-4031,2.B.1.b,Coordination,3.75,0.16,3.43,4.07,n/a,07/2013
53-4031,2.B.1.c,Persuasion,3.0,0.00,3.00,3.00,n/a,07/2013
53-4031,2.B.1.d,Negotiation,2.5,0.19,2.13,2.87,n/a,07/2013
53-4031,2.B.1.e,Instructing,2.88,0.13,2.63,3.12,n/a,07/2013
53-4031,2.B.1.f,Service Orientation,2.88,0.13,2.63,3.12,n/a,07/2013
53-4031,2.B.2.i,Complex Problem Solving,3.25,0.16,2.93,3.57,n/a,07/2013
53-4031,2.B.3.a,Operations Analysis,1.88,0.13,1.63,2.12,n/a,07/2013
53-4031,2.B.3.b,Technology Design,1.38,0.18,1.02,1.73,n/a,07/2013
53-4031,2.B.3.c,Equipment Selection,1.0,0.00,1.00,1.00,n/a,07/2013
53-4031,2.B.3.d,Installation,1.0,0.00,1.00,1.00,n/a,07/2013
53-4031,2.B.3.e,Programming,1.5,0.19,1.13,1.87,n/a,07/2013
53-4031,2.B.3.g,Operation Monitoring,3.38,0.18,3.02,3.73,n/a,07/2013
53-4031,2.B.3.h,Operation and Control,3.25,0.16,2.93,3.57,n/a,07/2013
53-4031,2.B.3.j,Equipment Maintenance,1.12,0.13,1.00,1.37,n/a,07/2013
53-4031,2.B.3.k,Troubleshooting,2.25,0.16,1.93,2.57,n/a,07/2013
53-4031,2.B.3.l,Repairing,1.0,0.00,1.00,1.00,n/a,07/2013
53-4031,2.B.3.m,Quality Control Analysis,3.0,0.00,3.00,3.00,n/a,07/2013
53-4031,2.B.4.e,Judgment and Decision Making,3.5,0.19,3.13,3.87,n/a,07/2013
53-4031,2.B.4.g,Systems Analysis,3.0,0.00,3.00,3.00,n/a,07/2013
53-4031,2.B.4.h,Systems Evaluation,3.0,0.00,3.00,3.00,n/a,07/2013
53-4031,2.B.5.a,Time Management,3.5,0.19,3.13,3.87,n/a,07/2013
53-4031,2.B.5.b,Management of Financial Resources,1.75,0.16,1.43,2.07,n/a,07/2013
53-4031,2.B.5.c,Management of Material Resources,1.88,0.13,1.63,2.12,n/a,07/2013
53-4031,2.B.5.d,Management of Personnel Resources,3.0,0.00,3.00,3.00,n/a,07/2013
53-4041,2.A.1.a,Reading Comprehension,3.12,0.13,2.88,3.37,n/a,06/2010
53-4041,2.A.1.b,Active Listening,3.62,0.18,3.27,3.98,n/a,06/2010
53-4041,2.A.1.c,Writing,2.75,0.16,2.43,3.07,n/a,06/2010
53-4041,2.A.1.d,Speaking,3.62,0.18,3.27,3.98,n/a,06/2010
53-4041,2.A.1.e,Mathematics,2.5,0.19,2.13,2.87,n/a,06/2010
53-4041,2.A.1.f,Science,1.12,0.13,1.00,1.37,n/a,06/2010
53-4041,2.A.2.a,Critical Thinking,3.25,0.16,2.93,3.57,n/a,06/2010
53-4041,2.A.2.b,Active Learning,3.0,0.19,2.63,3.37,n/a,06/2010
53-4041,2.A.2.c,Learning Strategies,2.75,0.16,2.43,3.07,n/a,06/2010
53-4041,2.A.2.d,Monitoring,3.38,0.26,2.86,3.89,n/a,06/2010
53-4041,2.B.1.a,Social Perceptiveness,3.12,0.23,2.68,3.57,n/a,06/2010
53-4041,2.B.1.b,Coordination,3.0,0.38,2.26,3.74,n/a,06/2010
53-4041,2.B.1.c,Persuasion,2.62,0.32,1.99,3.26,n/a,06/2010
53-4041,2.B.1.d,Negotiation,2.62,0.26,2.11,3.14,n/a,06/2010
53-4041,2.B.1.e,Instructing,2.38,0.18,2.02,2.73,n/a,06/2010
53-4041,2.B.1.f,Service Orientation,3.25,0.16,2.93,3.57,n/a,06/2010
53-4041,2.B.2.i,Complex Problem Solving,3.0,0.19,2.63,3.37,n/a,06/2010
53-4041,2.B.3.a,Operations Analysis,1.75,0.25,1.26,2.24,n/a,06/2010
53-4041,2.B.3.b,Technology Design,1.0,0.00,1.00,1.00,n/a,06/2010
53-4041,2.B.3.c,Equipment Selection,2.0,0.19,1.63,2.37,n/a,06/2010
53-4041,2.B.3.d,Installation,1.0,0.00,1.00,1.00,n/a,06/2010
53-4041,2.B.3.e,Programming,1.0,0.00,1.00,1.00,n/a,06/2010
53-4041,2.B.3.g,Operation Monitoring,4.0,0.19,3.63,4.37,n/a,06/2010
53-4041,2.B.3.h,Operation and Control,4.12,0.23,3.68,4.57,n/a,06/2010
53-4041,2.B.3.j,Equipment Maintenance,2.38,0.18,2.02,2.73,n/a,06/2010
53-4041,2.B.3.k,Troubleshooting,2.62,0.26,2.11,3.14,n/a,06/2010
53-4041,2.B.3.l,Repairing,2.12,0.13,1.88,2.37,n/a,06/2010
53-4041,2.B.3.m,Quality Control Analysis,2.5,0.19,2.13,2.87,n/a,06/2010
53-4041,2.B.4.e,Judgment and Decision Making,3.25,0.25,2.76,3.74,n/a,06/2010
53-4041,2.B.4.g,Systems Analysis,1.5,0.19,1.13,1.87,n/a,06/2010
53-4041,2.B.4.h,Systems Evaluation,2.0,0.27,1.48,2.52,n/a,06/2010
53-4041,2.B.5.a,Time Management,3.12,0.23,2.68,3.57,n/a,06/2010
53-4041,2.B.5.b,Management of Financial Resources,2.12,0.23,1.68,2.57,n/a,06/2010
53-4041,2.B.5.c,Management of Material Resources,1.88,0.30,1.30,2.45,n/a,06/2010
53-4041,2.B.5.d,Management of Personnel Resources,2.38,0.18,2.02,2.73,n/a,06/2010
53-5011,2.A.1.a,Reading Comprehension,2.88,0.13,2.63,3.12,n/a,07/2016
53-5011,2.A.1.b,Active Listening,3.12,0.13,2.88,3.37,n/a,07/2016
53-5011,2.A.1.c,Writing,2.75,0.16,2.43,3.07,n/a,07/2016
53-5011,2.A.1.d,Speaking,3.0,0.00,3.00,3.00,n/a,07/2016
53-5011,2.A.1.e,Mathematics,2.5,0.19,2.13,2.87,n/a,07/2016
53-5011,2.A.1.f,Science,1.88,0.13,1.63,2.12,n/a,07/2016
53-5011,2.A.2.a,Critical Thinking,3.12,0.13,2.88,3.37,n/a,07/2016
53-5011,2.A.2.b,Active Learning,2.88,0.13,2.63,3.12,n/a,07/2016
53-5011,2.A.2.c,Learning Strategies,2.5,0.19,2.13,2.87,n/a,07/2016
